community,type,post_id,text,likes,reposts,views,date
mathhedgehog,comment,67068,,13,,,2026-03-13 22:14:23
mathhedgehog,comment,67068,"Спасибо, Саша!",1,,,2026-03-14 20:21:00
mathhedgehog,post,67033,"Можно ли услышать форму барабана? 
 
Такое название имеет известная задача из спектральной теории дифференциальных операторов. Рассмотрим её сначала в одномерье: вместо барабана возьмём струну. 
 
Пусть у нас есть струна фиксированной жёсткости, мы натянули её, закрепив концы, дёргаем и слышим звук. Его составляют основная частота колебания струны, а также частоты, кратные ей: в два, три и т.д. раз больше. Такие частоты называются собственными для струны. Ни на каких других она колебаться не может! 
Теперь натянем более короткий кусочек такой же струны и снова дёрнем: звук стал выше. Получается, основная частота, а следовательно и все остальные частоты, на которых струна способна колебаться, определяется длиной струны. Обратное тоже верно: зная частоты колебания, мы по ним можем длину однозначно высчитать. 
 
• Квадраты собственных частот по-математически называются собственными числами задачи Дирихле для оператора Лапласа, а их совокупность – спектром оператора Лапласа для задачи Дирихле. 
 
Итак, длину струны «услышать» можно. 
 
Теперь вернёмся к барабану. Его мембрана закреплена по краю, как и концы струны были (это и есть краевое условие Дирихле), и она колеблется по тому же закону, что сводит нас к оператору Лапласа, только уже двумерному. Значит, такой простой параметр как длина заменяется размером и формой барабана – сколько разнообразия сразу появилось! Хочешь – круглый барабан исследуй, хочешь – квадратный или треугольный, хочешь – в форме карты Австралии. Задача та же: можно ли однозначно соотнести спектр задачи Дирихле и форму? Вопрос «Можно ли услышать форму барабана?» был заглавием статьи М. Каца 1966 года. 
 
• Решение вопроса с размером было уже давно известно: набор собственных чисел определяет площадь фигуры, для которой решается задача. Поэтому был смысл считать площадь постоянной и рассматривать фигуры разной формы с такой площадью – если разобраться со спектрами для них, к другим размерам можно перейти домножением на коэффициент. 
 
Можно было бы предположить, что, подобно одномерному случаю, спектр может всё нам рассказать о фигуре. С другой стороны, существовал контрпример в другой размерности: шестнадцатимерные торы с одинаковыми спектрами, но разные по «форме». 
 
В плоском случае нетрудно было показать, что круглый барабан неподражаем: ни один барабан другой формы не будет обладать точно таким же спектром. (В настоящее время известно, что это верно, если форма барабана «почти» круглая.) Но в общем случае это оказалось не так. 
Пример разных изоспектральных плоских фигур впервые был опубликован в 1992 году в статье Каролины Гордон, Дэвида Уэбба и Скотта Уолперта под названием «Форму барабана услышать нельзя.» - они представлены на первой картинке. Вскоре люди уловили принцип и построили ещё кучу таких пар. Они представляют собой многоугольники, собранные отражением какой-нибудь фигуры относительно своих рёбер – как, например, фигуры на второй картинке сложены из семи одинаковых треугольников каждая. 
 
Сейчас исследуется, при каких условиях услышать форму всё-таки можно. Знаем, что не может быть двух разных изоспектральных эллипсов. Но эта задача до сих пор не решена для многих видов фигур: есть ли разные треугольники с одинаковым спектром? Или выпуклые фигуры? Это ещё предстоит выяснить) 

Источники: 
Gordon, Carolyn; Webb, David L.; Wolpert, Scott (1992). One Cannot Hear the Shape of a Drum. 
Peter Buser, John Horton Conway, Peter Doyle, and Klaus-Dieter Semmler. Some planar isospectral domains.

#ёжик_пишет #уравнения_математической_физики #история_математики",94,38.0,13398.0,2026-03-13 12:57:00
mathhedgehog,comment,67033,,1,,,2026-03-13 13:36:33
mathhedgehog,comment,67033,"Бедные физики, пытающиеся найти решение для теории струн... Им даже размерности ни струн, ни пространства неизвестны. И даже вместо частот абстрактные числа.",0,,,2026-03-13 14:20:30
mathhedgehog,comment,67033,"К нам на конференцию приезжал коллега, который этим вопррсом занимается. Интересно",0,,,2026-03-13 20:46:27
mathhedgehog,comment,67033,Классическая некорректная по Адамару задача. Андрей Николаевич Тихонов и его школа много этим занимались,0,,,2026-03-13 21:58:14
mathhedgehog,comment,67033,"Интересно написано, кратко и со вкусом.. и с сутью! 
Спасибо",1,,,2026-03-13 23:24:28
mathhedgehog,comment,67033,,0,,,2026-03-21 19:03:50
mathhedgehog,comment,67033,"кстати, да - колебаться могут не только цилиндрические струны и круглые плоские барабаны-тарелки",0,,,2026-03-21 19:07:16
mathhedgehog,comment,67033,,0,,,2026-03-21 19:11:12
mathhedgehog,post,66984,"Как решали раньше?

Наверняка вы тоже слышали следующие утверждения: «теорему Пифагора знали и во времена Вавилона», «даже 7000 лет назад умели решать квадратные уравнения», «площади и объемы вычисляли уже в Древнем Египте» и т. п. Цель всего этого — выразить уважение к тем, кто изучал и открывал математику в древности; либо же наоборот — чтобы указать на то, что математику понять несложно («даже тогда могли это понять, а ты — тем более должен»). Эти намерения благи: мыслители тех времен по праву достойны восхищения, а математику действительно понять можно. Но есть загвоздка: первая математическая формула (с буквами) появилась только в трудах Ф. Виета, аж в XVI веке н. э.!

Сегодня мы немного поговорим об истории математики, а точнее о том, как в так называемый «период накопления математических знаний» разные цивилизации занимались математикой и что понимали под ""решением задачи"".

vk.com/@mathhedgehog-kak-schitali-ranshe
...

#ёжик_пишет
#история_математики",144,56.0,18898.0,2026-03-12 11:57:00
mathhedgehog,comment,66984,Молодцы! Это необходимо знать!,2,,,2026-03-12 15:53:34
mathhedgehog,comment,66984,С ужасом представляю себе как бы мы решали квадратные уравнения если бы знали только римские цифры...,5,,,2026-03-12 17:27:00
mathhedgehog,comment,66984,"Правды ради, в этой книге это основательнее изложено:",6,,,2026-03-14 17:21:19
mathhedgehog,comment,66984,"С древних времен до нас дошла двенадцатеричная(!) система счисления. 12 часов, 12 месяцев, 12 знаков зодиака и пр. 
 На вот формул для этой системы счисления, лично я не встречал.
 Неудивительно, что первые наработки на новую, десятеричную систему, появились так поздно... А вот готовыми расчётами с той, старой системы, пользуются и до сих пор... Не понимая, впрочем, их смысла, но отдавая дань уважения столь точному ""угадыванию"".😉",2,,,2026-03-15 13:47:39
mathhedgehog,post,66956,"Дорогие коллеги!

Вдохновившись успехом задачи про два яблока на ТГ-канале Ёжика, давайте и на основном ресурсе тоже выложим сегодня интересную задачку:))

Одна из моих любимых квази-логических задачек про пьяницу, Уругвай и Парагвай!

Задача ""Уругвай и Парагвай"". 

https://vkvideo.ru/video-186208863_456242345?sh=4
 
В Парагвае и Уругвае были установлены следующие курсы валют: в Парагвае уругвайский доллар стоил 90 парагвайских центов, а в Уругвае парагвайский доллар – 90 уругвайских центов. На их границе (которой на самом деле нет, но это и не важно) жил один пьянчужка. Он просыпался рано утром, имея в кармане 1 уругвайский доллар, шёл в ближайшую пивнушку, и покупал там кружку пива за 10 уругвайских центов, но вместо сдачи в 90 уругвайских центов, просил 1 парагвайский доллар, который ему радостно отдавали. С этим парагвайским долларом он шёл в Парагвай, и покупал там кружку пива за 10 парагвайских центов. Сдачу же, вместо 90 парагвайских центов, просил выдать ему 1 уругвайский доллар. С этим долларом он шёл в Уругвай, покупал там пиво, просил сдачу парагвайский доллар и т.д., до тех пор пока не падал где-то на границе, когда уже не мог стоять на ногах. При этом в кармане у него был тот же самый уругвайский (или парагвайский доллар), с которым он на следующий день опять начинал своё «турне»… 
 
Вопрос: кто платит за его пиво??

#ёжик_предлагает_подумать
#интересные_задачи",32,10.0,4999.0,2026-03-11 17:57:15
mathhedgehog,comment,66956,Платит экономика стран. Организуя разницу в курсах. Обычно при такой разницы моментально приходят трейдеры и курс сглаживается... А раз он такой большой искусственно то ложится на плечи народа....,1,,,2026-03-11 18:06:17
mathhedgehog,comment,66956,"Фантазия на тему, то бы было, если бы не было спреда",0,,,2026-03-11 18:33:24
mathhedgehog,comment,66956,"У бармена откуда валюта страны-соседа? Он должен её, прямо или косвенно, купить. Конечно, он может на 90 центов попробовать купить доллар. Но продавать-то какой смысл? Что потом на эти 90 копеек купить?
Но так всё и обстоит, на самом деле: когда валюты пляшут относительно одна другой, можно при должном терпении заработать из ничего (на паникерах и неврастениках).",2,,,2026-03-11 19:06:18
mathhedgehog,comment,66956,"Миша 2%? За пиво алконавт сам платил, но за всю эту нелепую систему платили продавцы валюты по обе стороны границы. Как оно собственно говоря и происходит при любых валюто-обменных операциях, просто там спреды чуть меньше. Хотя в момент кризиса спреды внутри одного банка бывали такие, что наши банки одновременно выступали и Уругваем и Парагваем, а разницу клали в свои карманы.",1,,,2026-03-11 23:55:03
mathhedgehog,comment,66956,За пиво платит печень,3,,,2026-03-12 12:22:14
mathhedgehog,comment,66956,"Платят продавцы напитка: 
продажи есть 
зато прибыль отсутствует 
даже если представить ситуацию длительной по времени например посещает раз в  неделю когда курс поменялся 
или заменив разные валюты на нал\безнал или на квази крипты 
и в итоге проиграют держатели валюты продавцы",0,,,2026-03-14 19:12:17
mathhedgehog,comment,66956,"Ну, по итогу пивнушки просто будут обменивать 1 к 1 валюты друг друга. Допустим, 

в Уругвае было 2 ПД, потом станет 2 УД, которые в принципе можно обменять на 2,222 ПД, которые потом поменять на 2,469 УД  и так далее. Вопрос в том, откуда они будут деньги эти брать, ведь их конечное количество. Получается, странам придется их печатать. Ну и начнет появляться большое количество новых денег, значит, они будут обесцениваться. 

Тогда за пиво будут платить те, кто деньги никуда не тратил, ибо у них они просто обесценятся",0,,,2026-03-14 20:43:45
mathhedgehog,comment,66956,"А вообще задача трудная( 
Я про зека-математика не сразу дошел, а там все было легко и понятно, а тут совсем сложно",1,,,2026-03-14 20:45:32
mathhedgehog,comment,66956,"Платит он сам. Своими деньгами, которые он зарабатывает на разнице курсов валют переходя границу стран",0,,,2026-03-15 22:19:20
mathhedgehog,comment,66956,"А какое правильное-то решение, в итоге?)",0,,,2026-04-02 18:03:32
mathhedgehog,post,66943,"🔥 Уравнения Навье-Стокса: Уравнения, которые приносят миллион долларов

Приветствую, Друзья!

Если вы когда-нибудь смотрели на текущую воду в реке, дым от костра или завихрения воздуха за крылом самолета, вы смотрели на решение самой знаменитой загадки современной математики и физики.

Речь идет об уравнениях Навье-Стокса. Этой системе уравнений уже почти 200 лет, мы используем их каждый день в инженерии, но математики до сих пор не могут доказать, что они работают так, как мы думаем.

🤔 Что описывают эти уравнения?

Представьте, что жидкость (вода, воздух, масло) — это не множество отдельных молекул, а сплошная среда. Уравнения Навье-Стокса — это просто строгий способ сказать: «Импульс не возникает из ниоткуда и не исчезает в никуда».

В упрощенном виде они выглядят так:

ρ * (du/dt + u * ∇u) = -∇p + μ * ∇²u + F

Выглядит страшно, но расшифровывается гениально просто (Второй закон Ньютона для жидкости):

1. Левая часть (ρ * (∂u/∂t + u·∇u)) — это инерция. Как частица жидкости ускоряется, когда на нее давят соседи.
2. Правая часть (-∇p) — это сила давления. Жидкость течет туда, где давления меньше.
3. Правая часть (μ∇²u) — это вязкость (трение). Мёд течет медленно, вода быстро. Именно этот член сглаживает потоки и не дает возникать разрывам.
4. Правая часть (f) — это внешние силы. Обычно гравитация.

💰 Задача тысячелетия

Почему же за доказательство свойств этих уравнений дают 1 миллион долларов (премия Института Клэя)?

Потому что у математиков есть огромная проблема: существование и гладкость решений.

Когда мы моделируем полет ракеты или течение нефти в трубе, мы решаем эти уравнения на компьютере (численно). Мы верим, что решение существует и оно будет плавным.
Но строго доказано это только для двумерного пространства. В реальном трехмерном мире никто не знает ответов на фундаментальные вопросы:

❓ Существует ли решение всегда? Или в какой-то момент уравнение ""взорвется"" и покажет бесконечную скорость в какой-то точке (сингулярность)?

❓ Будет ли решение гладким? Или турбулентность настолько сложна, что в математической модели возникают разрывы и изломы?

Однако, почему это так сложно?

Главный виновник — нелинейность. Член (u · ∇)u означает, что жидкость взаимодействует сама с собой. Скорость влияет на саму себя. Это создает хаос (турбулентность).

Мы умеем отлично решать линейные уравнения (типа теплопроводности). Но уравнение Навье-Стокса — это уравнение с ""характером"". Оно описывает всё: от ламинарного течения до урагана.

Значение

Если кто-то докажет, что гладкое решение существует всегда — мы получим фундамент, на котором уверенно стоит вся гидро- и аэродинамика.
Если кто-то найдет контрпример — точку, где решение ""взрывается"" — это перевернет физику. Возможно, это укажет на границы применимости модели сплошной среды и потребует принципиально нового взгляда на турбулентность.

Так что в следующий раз, наливая чай или наблюдая за облаками, знайте: вы смотрите на одну из величайших загадок математики.

#ёжик_пишет #ёжик_рекомендует #математический_анализ_II",537,332.0,39845.0,2026-03-11 11:57:00
mathhedgehog,comment,66943,"ну миллион долларов как-то мало, не серьёзно). И чего НАСА?",2,,,2026-03-11 12:44:56
mathhedgehog,comment,66943,"Как мне кажется, ничего решение этой задачи не даст, и его не будет. 
Не даст потому, что мы и так знаем, что есть сингулярные решения и есть условия, обеспечивающие гладкость. Не будет именно потому, что там слишком уж всё. Это как удвоение куба. Даже если бы задача не была решена и стояла, то что бы дало решение на практике?",2,,,2026-03-11 13:26:15
mathhedgehog,comment,66943,"""Если кто-то найдет контрпример — точку, где решение ""взрывается"" — это перевернет физику.""

Хотелось бы подробнее. Как может выглядеть такой пример?",2,,,2026-03-11 13:38:03
mathhedgehog,comment,66943,"Всё это конечно замечательно, но надо понять, что это уравнение всего лишь приближение. Оно не описывает точно явление.
Задача стоит в решении уравнения как математической задачи и понимания как себя ведёт уравнение.
С физической же точки зрения всё выглядит совсем по другому. Например там вообще не учтено Броуновское движение. Которое никак не останавливается и зависит от температуры. К тому же формально дифференцировать нельзя. Уже на микронном уровне скорость движения некоторого объёма может кратно отличаться от скорости движения более большого объёма.
Не говоря уже о том, что не сможем задать начальные условия. Там всё таки атомы и задать скорость каждого не реально. Не говоря уже о применении интегрирования и решения дифференциальных уравнений.
Поэтому надо отделить физику и сказать, что просто рассматриваем какую то идеальную задачу и смотрим, что в этом идеале происходит. А потом можно будет сравнить с природой... но это потом.",1,,,2026-03-11 18:14:14
mathhedgehog,comment,66943,А я пытаюсь решить: https://rutube.ru/video/2b2b9aad4b38bbe20e4a46c587740f5c/?ysclid=mmngxojrgv447801239,1,,,2026-03-12 15:53:41
mathhedgehog,comment,66943,Нет таких проблем. Текст некорректный,0,,,2026-03-12 18:13:55
mathhedgehog,comment,66943,"А турбулентность — это не когда имеется много точек, в которых происходит это самое нехорошее — но буквально на одно мгновение? И, поскольку в этих точках решение перестаёт быть таковым — турбулентность как явление не хоронит ли задачу?",1,,,2026-03-12 18:35:50
mathhedgehog,comment,66943,"А можно ли сделать какое нибудь умное преобразование, которое вот этот нелинейный член делает линейным ?",0,,,2026-03-12 18:44:27
mathhedgehog,comment,66943,,4,,,2026-03-12 18:49:58
mathhedgehog,comment,66943,Напишите мне когда это уравнение принесет вам хотя бы сто тысяч долларов...,0,,,2026-03-12 21:50:21
mathhedgehog,comment,66943,"Интересно, как уравнение Навье-Стокса решается для кавитационных пузырьков в жидкости. И особенно, когда энергия в кавитирующем пузырьке огромная, как например при протекании дистиллированной воды в фокусе сферического ультразвукового излучателя мощностью 1 кВт, есть подтвержденный факт, что в момент схлопывается таких пузырьков возникает слабое мягкое  рентгеновское излучение.",0,,,2026-03-12 22:24:09
mathhedgehog,comment,66943,,0,,,2026-03-13 10:40:33
mathhedgehog,comment,66943,Уээээээ ну зачем напоминаете что диплом писать надо по этому несчастному навье-стоксу...,0,,,2026-03-13 17:40:11
mathhedgehog,comment,66943,куда писать? в институт Клэя?),0,,,2026-03-16 23:59:32
mathhedgehog,post,66926,"В [https://vk.ru/wall-186208863_66702|предыдущей заметке]  мы начали наблюдать, как оживают в самой обычной, казалось бы, задаче придуманные монстры высокой теории. А именно, в игре в орлянку с нечестной монетой (вероятность выигрыша p отлична от 0.5) в режиме ""всё или ничего"" (когда ставится либо всё, либо столько, сколько ставит противник, а он ставит всё) вероятность разорения непрерывно зависит от капитала игрока, но не является абсолютно непрерывной, имеет почти всюду производную, равную нулю, и не восстанавливается интегрированием.

Вторая величина, которая нас интересует, это G(x): среднее число игр до конца игры. Здесь x — опять начальный капитал игрока. Формула такая:

G(x) = ∑p(x₁)p(x₂)...p(xₙ)

p(t) при двоичном t (0 или 1) означает p(0)=p, p(1)=1-p. Суммирование по n от 0 до r(x)-1, а r(x) это длина двоичного разложения х. Напомню, что для конечных двоичных дробей число игр непременно конечно: если игра не завершилась на данном ходу, капитал игрока становится на одну цифру короче: 0.0S превращается в 0.S (необходимо выиграть и тем удвоить свой капитал), а 0.1S превращается тоже в 0.S, так как пришлось проиграть (иначе игре конец по разорению противника) и поставленные на кон 1-x проиграны, что оставляет 2х-1, а это и есть 0.S. 

В формуле использовано соглашение, что если слагаемое пустое, то это 1. Таково первое, при n=0. Число r(x) есть ранг: длина двоичной дроби. Если дробь бесконечна, то и сумма тоже.

Первое слагаемое описывает первый ход. Если r=1 (то есть x=0.5), то он единственный. Если битов два, то слагаемых тоже два. Первое уловит первый ход, второе — второй. До него должно дойти дело, то есть первой партией дело не кончилось. Если битов два, то и ходов не более двух, так что сумма на этом кончается.

В самом деле, два бита — это либо 0.01, либо 0.11 в двоичном коде, или 0.25 или 0.75 в десятичном. Можно проиграть/выиграть первую партию — тогда все кончится на первом ходе. А можно сыграть первый ход, придя к 0.5 в обоих случаях, и вторым ходом всё решится.

Функция непрерывна на бесконечных двоичных дробях и разрывна на конечных. Некоторые ее значения:

G(1/8)=1+p+p², G(2/8)=1+p, G(3/8)=1+p+pq, G(4/8)=1, G(5/8)=1+q+pq, G(6/8)=1+q, G(7/8)=1+q+q².

А при x=0.1010101... в двоичном коде, или 2/3 в десятичном, получим

G(2/3) = 1 + q(1+p)/(1-qp).

Если p=1, то q=0 и G=1. Правильно: если победа в кармане, то ставим 1/3 и выигрываем за один ход. Если наоборот, p=0, q=1, то G=2: поставим 1/3, проиграем, поставим остаток, проиграем. Два хода. А вот прочие случаи сложны... Если р=1/3, то G(1/3) = 4+3/7, например.

Как функция р она всё-таки непрерывна.

На рисунке - среднее число партий при честной игре (р=0.5). Все p(t) в формуле равны 0.5, то есть вопрос только в числе множителей, то есть степенях. На бесконечных двоичных дробях слагаемых бесконечно много и сумма прогрессии даёт 2. На конечных сумма конечная и там получается меньше.

Вот так вот. Функция, разрывная на всюду плотном множестве точек... Мы, конечно, видывали такое на занятиях по матанализу, но в орлянке такого как-то не предвиделось. 

Хотя в орлянке - в ней всё, на самом деле.

#ёжик_пишет
#вероятность
#парадоксы",70,24.0,20323.0,2026-03-10 18:03:00
mathhedgehog,comment,66926,"2 3 4 5 6 7
_ 3 4 5 6 7 8
_ _ 4 5 6 7 8 9 
_ _ _ 5 6 7 8 9 10 
_ _ _ _ 6 7 8 9 10 11
_ _ _ _ _ 7 8 9 10 11 12
¹ ²  ³ ⁴ ⁵  ⁶  ⁵  ⁴   ³   ²    ¹

2 | 2,777%   1(/36)
3 | 5,555%   2(/36)
4 | 8,333%   3(/36)
5 | 11,111% 4(/36)
6 | 13,888% 5(/36)
7 | 16,666% 6(/36)
8 | 13,888% 5(/36)
9 | 11,111% 4(/36)
10 | 8,333% 3(/36)
11 | 5,555% 2(/36)
12 | 2,777% 1(/36)
🎲🎲",0,,,2026-03-10 20:42:26
mathhedgehog,comment,66926,"Проблема монеты - в ее тензоре инерции, конечной толщине ребра (абослютно плоская монета на ребре не стоит), векторе приложенных сил и высоты стартовой площадки над плоским полем. Все остальное - забавные математические упражнения, полезные для тренировки ума.",2,,,2026-03-11 07:16:21
mathhedgehog,post,66920,"Дорогие коллеги!

Очень интересная информация от наших нижегородских коллег и друзей! Давайте поддержим заявками их очень благие начинания!

-------------------------------------------------------------------------------------------------
Приглашаем студентов и аспирантов на Школу в Математическом центре Сириуса 6-14 апреля 2026 ""Современные геометрические и топологические методы в задачах механики"". 
Дедлайн подачи заявки: 12 марта включительно, сайт: siriusmathcenter.ru/021s

Школа нацелена на ознакомление студентов всех курсов обучения и аспирантов с актуальными задачами механики (и теоретическими, и прикладными) и освоение ими современных методов, развитых в геометрии, топологии, теории динамических систем и математической физике и находящих применение при решении этих задач. В программу войдут мини-курсы по этим темам, демонстрационно-лабораторный модуль по робототехнике и машинному зрению, сессии устных и постерных докладов слушателей школы.

Комитет школы: член-корр. В.Е.Назайкинский (ИПМех РАН), проф. В.В.Ведюшкина (мехмат МГУ), доц. В.А.Кибкало (мехмат МГУ), Е.В.Ноздринова (ВШЭ-НН), И.Ю.Полехин (МИАН, МФТИ, МГУ).

Для участия требуется прикрепить документы согласно списку на сайте, в том числе
- рекомендательное письмо для студентов 3-6 курсов и аспирантов,
- мотивационное письмо для студентов 1-2 курса.

#предложка_ёжика
#ёжик_рекомендует",101,37.0,26288.0,2026-03-10 15:26:47
mathhedgehog,comment,66920,коллеги! А кто-нибудь из посетителей нашего паблика уже послал туда свои заявки?,1,,,2026-03-11 13:48:00
mathhedgehog,comment,66920,"Магистратура 1 курс, и ничего не понимаю в физике, только математика, наверно, нет смысла занимать чужое место",0,,,2026-03-12 22:29:04
mathhedgehog,post,66907,"Дорогие коллеги! 
 
Сейчас будет текст, важный для меня лично. Я создал паблик «Ёжик в матане» в сентябре 2019 года, и всё это время он позиционировался как место, где каждый человек может не только интересно провести время, но и научиться чему-то новому, повысить свой уровень математического образования. Мы с коллегами написали несколько сотен, или даже тысяч статей по математике и близким к ней вопросам, сняли почти 3000 семинарских и лекционных занятий лучших преподавателей ВМК МГУ, перевели с английского на русский 3 книги, и в целом, я считаю, достаточно успешно выполняли и продолжаем выполнять свою работу. 
 
Немного разочаровываясь в ВК, мы начали вести Телеграмм канал: https://t.me/math_hedgehog. Изначально информация на него банально дублировалась с ВК, и предполагалось, что есть много людей, которым читать ТГ удобнее, но пару месяцев назад я пришёл к выводу, что тратить на это ресурсы и финансы достаточно бессмысленно. Поэтому копирование информации в ТГ было прекращено. Потом было около 3-х месяцев блужданий, и теперь я уверенно заявляю, что ТГ канал Ёжика больше не будет выполнять (образовательную) функцию своего старшего ВК брата. Я буду использовать его как личный блог, на который постараюсь выкладывать свои наблюдения и мысли. Т.к. бОльшую часть моей жизни занимает математика, то математики в этом блоге по-прежнему будет достаточно много, но теперь там будет и кое-что другое. 

Поэтому, если вам вдруг могут быть интересны мысли такого человека, как я, подписывайтесь на наш (хотя теперь, наверное, правильнее говорить мой) ТГ канал) Возможно, когда-нибудь он тоже сможет стать достаточно популярным! 
 
P.S. Предвосхищая ваши вопросы, скажу, что паблик «Ёжик в матане» в VK (по крайней мере пока) не будет изменяться и реорганизовываться!

#ёжик_в_матане",249,8.0,20374.0,2026-03-10 12:26:09
mathhedgehog,comment,66907,"Правильное решение.
ВКонтакте в нынешних условиях - более стабилен.",0,,,2026-03-10 23:12:34
mathhedgehog,comment,66907,Так тг в апреле уже все,1,,,2026-03-11 05:37:18
mathhedgehog,comment,66907,"Не переживайте , Алексей! В своем время пришлось заморозить пару каналов на YouTube и Instagram. Трастовых и монетизированных. Но ничего - оказалось даже к лучшему! Все таки телега сейчас очень дурно пахнет...",0,,,2026-03-11 14:34:08
mathhedgehog,comment,66907,Спасибо за информацию,0,,,2026-03-13 18:54:31
mathhedgehog,comment,66907,,1,,,2026-03-14 17:50:47
mathhedgehog,post,66887,"Уважаемые коллеги!

📚Предлагаю вашему вниманию книгу Irresistible Integrals: Symbolics, Analysis and Experiments in the Evaluation of Integrals Джорджа Бороса и Виктора Молла изданную Cambridge University Press в 2004 году. Данная работа представляет собой интересное и весьма оригинальное исследование методов вычисления определённых интегралов, в котором органично сочетаются классический математический анализ, методы символьных вычислений и подходы так называемой экспериментальной математики.

Авторы рассматривают интегралы не только как стандартные объекты курса математического анализа, но и как самостоятельную исследовательскую область, где важную роль играет взаимодействие аналитических методов и компьютерных систем символьной алгебры. В книге демонстрируется, как с помощью вычислительных экспериментов можно формулировать математические гипотезы, которые затем получают строгое доказательство.

Особое внимание уделено интегралам, связанным со специальными функциями прежде всего гамма-функцией и бета-функцией, а также гипергеометрическими функциями. Значительная часть материала связана с исследованием и доказательством формул из известных таблиц интегралов. Авторы показывают, каким образом современные методы включая алгоритмические подходы и методы символических преобразований позволяют систематически получать доказательства таких формул.

Книга отличается ясным стилем изложения и большим количеством содержательных примеров. Несмотря на исследовательский характер, она в значительной степени доступна читателю, знакомому с базовыми курсами математического анализа и специальными функциями. В то же время она представляет интерес и для специалистов, работающих в области анализа, комбинаторики и экспериментальной математики.

#математика #математическийанализ #интегралы #экспериментальнаяматематика #специальныефункции #книгиматематики",120,75.0,15227.0,2026-03-09 21:48:01
